	Mov10_kd_2	Mov10_kd_3	Mov10_oe_1	Mov10_oe_2	Mov10_oe_3	Irrel_kd_1	Irrel_kd_2	Irrel_kd_3
PLAC1L	0	0	0.832218	0	0	0	1.038893	1.337307
PLAC2	89.47557	74.85222	34.12094	49.08123	45.90675	65.03908	46.75017	54.82958
PLAC4	0	0	0	0	0	0	0	0
PLAC8	14.06045	21.38635	28.29541	31.23351	33.66495	26.72839	35.32235	24.07152
PLAC8L1	31.31645	37.42611	22.46989	12.4934	21.42315	26.72839	36.36125	32.09536
PLAC9	0	0	0	0	0	0	0	0
PLAG1	748.3993	787.0176	827.2247	852.2287	983.9346	723.4484	730.3416	668.6534
PLAGL1	1443.752	1416.846	1435.576	1418.001	1401.686	1559.156	1577.039	1529.879
PLAGL2	3509.999	3263.557	2250.317	2183.669	2038.26	2739.66	2806.049	2625.133
PLAT	509.3717	561.3917	507.653	505.0905	446.8257	482.002	489.3185	500.1528
PLAU	43.45956	52.39656	149.7992	136.5351	134.6598	69.49381	60.25578	57.5042
PLAUR	216.6587	214.9328	325.3972	338.2143	276.9707	287.7757	297.1233	300.894
PLB1	6.391112	4.27727	3.328872	3.569544	7.651125	9.80041	5.194464	5.349227
PLBD1	0	0	0	0	0	0	0	0
PLBD2	301.6605	320.7952	499.3308	457.7941	417.7514	515.8579	517.3686	500.1528
PLCB1	740.7299	772.0472	928.7553	882.5698	1000.767	956.8764	979.6759	933.4402
PLCB2	70.94135	73.7829	162.2825	149.9209	140.7807	86.4218	96.61703	104.3099
PLCB3	620.577	659.7689	614.1769	588.0824	563.1228	608.5164	564.1188	625.8596
PLCB4	518.3192	526.1042	623.3313	505.9829	555.4717	514.076	571.391	593.7643
PLCD1	63.91112	48.11929	98.20172	91.02338	113.2366	58.80246	64.41135	90.93687
PLCD3	958.0278	881.1176	719.8686	837.9505	680.9501	956.8764	895.5256	928.091
PLCD4	15.33867	14.97044	19.14101	20.52488	15.30225	24.05555	37.40014	40.11921
PLCE1	244.1405	260.9135	434.4178	422.0986	459.0675	262.8292	279.4622	286.1837
PLCG1	3532.368	3792.869	3639.289	3794.426	3583.787	3699.209	3776.375	4209.842
PLCG2	371.3236	332.5577	342.0416	354.2773	313.6961	304.7036	284.6566	306.2433
PLCH1	261.3965	288.7157	314.5784	283.7788	266.2591	318.0678	316.8623	307.5806
PLCH2	4.473779	1.069317	4.16109	3.569544	1.530225	2.672839	6.233357	2.674614
PLCL1	201.9592	180.7146	264.6453	256.1148	324.4077	277.0843	303.3567	287.521
PLCL2	738.1735	767.7699	807.2515	772.8063	838.5633	689.5925	727.2249	676.6773
PLCXD1	5.752001	7.485222	6.657744	15.17056	6.1209	9.80041	8.311142	12.03576
PLCXD2	102.2578	93.03062	138.1482	128.5036	128.5389	94.44031	100.7726	120.3576
PLCXD3	0.6391112	1.069317	0	0.8923861	1.530225	1.781893	1.038893	2.674614
PLCZ1	0	0	0.832218	0	0	0.8909463	0	0
PLD1	347.6765	369.9838	488.512	483.6732	486.6115	349.251	449.8406	343.6879
PLD2	269.0658	281.2305	335.3839	330.1828	324.4077	252.1378	269.0732	323.6283
PLD3	2636.973	2630.521	2377.647	2479.048	2029.078	2289.732	2145.314	2372.382
PLD4	0	0	0.832218	0	0	0	0	0
PLD5	6.391112	6.415905	12.48327	4.46193	12.2418	8.909463	18.70007	8.023841
PLD6	607.7948	654.4223	793.1037	776.3759	696.2524	720.7756	754.2362	746.2172
PLDN	1970.38	1991.069	1760.973	1692.856	1926.553	1814.858	1820.14	1750.535
PLEC	1776.09	1832.81	1228.354	1285.928	1198.166	1505.699	1547.95	1582.034
PLEK	3.834667	3.207952	2.496654	2.677158	0	4.454732	3.116678	6.686534
PLEK2	0	0	0.832218	2.677158	1.530225	0	1.038893	0
PLEKHA1	1750.526	1725.878	1806.745	1806.189	2050.501	1844.259	1905.329	1853.507
PLEKHA2	259.4792	329.3498	382.8203	409.6052	373.3749	434.7818	481.0074	468.0574
PLEKHA3	527.2668	491.886	497.6664	452.4397	494.2627	576.4423	535.0298	568.3554
PLEKHA4	118.2356	135.8033	132.3227	122.2569	104.0553	127.4053	134.0172	161.8141
PLEKHA5	1319.765	1341.993	1391.468	1316.269	1465.956	1409.477	1435.75	1368.065
PLEKHA6	88.19735	96.23857	128.9938	143.6742	130.0691	131.8601	169.3395	153.7903
PLEKHA7	509.3717	569.9462	604.1903	606.8225	563.1228	548.8229	552.691	639.2327
PLEKHA8	1141.453	1205.121	1418.932	1426.033	1568.481	1587.666	1652.878	1560.637
PLEKHA8P1	332.977	357.152	365.3437	344.461	410.1003	413.3991	408.2849	407.8786
PLEKHB1	513.2063	551.7678	522.6329	586.2976	480.4906	719.8846	719.9527	802.3841
PLEKHB2	2449.074	2418.796	2454.211	2418.366	2399.393	2606.018	2713.588	2623.796
PLEKHD1	5.11289	3.207952	8.32218	5.354316	15.30225	8.018517	6.233357	9.361148
PLEKHF1	70.30224	60.95109	120.6716	105.3016	117.8273	81.07612	75.83917	93.61148
PLEKHF2	419.257	426.6577	411.1157	389.0803	477.4302	401.8168	412.4404	426.6009
PLEKHG1	393.0534	427.727	562.5794	514.0144	509.5649	467.7468	497.6296	465.3828
PLEKHG2	1209.198	1377.281	1601.187	1659.838	1496.56	1520.845	1614.439	1717.102
PLEKHG3	823.1753	858.6619	800.5937	889.7089	725.3266	988.0595	985.9092	976.234
PLEKHG4	242.8623	245.943	234.6855	252.5453	250.9569	355.4876	337.6402	381.1325
PLEKHG4B	83.72357	101.5852	190.5779	171.3381	151.4923	86.4218	104.9282	109.6592
PLEKHG5	329.1423	371.0532	376.9948	385.5108	306.045	369.7427	390.6237	453.347
PLEKHG6	1.278222	2.138635	2.496654	1.784772	1.530225	0.8909463	2.077786	2.674614
PLEKHG7	0	0	0.832218	0	0	0	0	0
PLEKHH1	1207.281	1199.774	1119.333	1065.509	1035.962	742.1583	727.2249	842.5033
PLEKHH2	526.6277	596.6791	944.5674	942.3597	1095.641	569.3147	653.4636	640.57
PLEKHH3	550.9139	606.303	661.6133	741.5728	619.7411	588.0246	643.0746	612.4865
PLEKHJ1	815.5059	851.1767	917.1042	1024.459	809.489	887.3826	870.5921	900.0075
PLEKHM1	762.4597	688.6404	555.0894	568.4499	498.8533	661.0822	581.78	581.7285
PLEKHM1P	217.9369	237.3885	262.1487	240.0519	244.836	187.0987	205.7008	220.6556
PLEKHM2	2119.293	1967.544	1912.437	2050.703	1926.553	1786.347	1944.807	1957.817
PLEKHM3	885.1691	961.3164	1304.918	1223.461	1259.375	1023.697	1067.982	984.2579
PLEKHN1	9.586669	11.76249	16.64436	20.52488	15.30225	20.49177	19.73896	17.38499
PLEKHO1	814.2277	857.5926	658.2844	688.0297	566.1832	682.4649	691.9026	723.483
PLEKHO2	203.8765	190.3385	168.108	206.1412	163.7341	144.3333	152.7172	147.1038
PLG	0.6391112	0	0	0	0	0	0	0
PLGLA	0	0	0	0	0	0	0	1.337307
PLGLB1	0	0	0	0	0	0	0	0
PLGLB2	0	0	0	0	0	0	0	0
PLIN1	33.8729	21.38635	69.90631	52.65078	44.37652	44.54732	41.55571	46.80574
PLIN2	84.36268	88.75335	88.21511	81.20713	90.28327	83.74896	94.53924	88.26225
PLIN3	809.7539	791.2949	838.8757	888.8165	783.4752	952.4216	924.6146	990.9444
PLIN4	47.29423	39.56475	42.44312	41.94214	47.43697	65.03908	47.78907	53.49227
PLIN5	28.12089	19.24771	53.26195	39.26499	52.02765	42.76542	51.94464	64.19073
PLK1	4031.514	3882.692	2699.715	2763.72	2325.942	2958.833	2989.933	3037.024
PLK1S1	596.9299	580.6394	629.989	576.4814	583.0157	567.5328	588.0133	640.57
PLK2	1449.504	1165.556	1612.838	1563.46	1644.992	788.4875	776.0529	752.9038
PLK3	309.969	305.8248	272.9675	295.3798	267.7894	204.9177	208.8174	197.9214
PLK4	1812.519	1842.434	1885.806	1799.05	2148.436	1741.8	1839.879	1805.364
PLK5	11.504	12.83181	17.47658	19.63249	9.18135	15.14609	19.73896	9.361148
PLLP	49.21157	38.49543	64.913	64.2518	56.61832	42.76542	31.16678	36.10729
PLN	2.556445	2.138635	3.328872	2.677158	4.590675	0	4.155571	2.674614
PLOD1	2412.006	2627.313	2304.412	2277.369	1925.023	2534.742	2389.453	2447.272
PLOD2	6667.208	8886.028	6596.16	5800.509	7779.664	4939.407	4987.724	4814.305
PLOD3	924.1549	862.9392	851.359	875.4307	797.2472	810.7612	830.0753	850.5272
PLP1	17.256	26.73294	49.93308	46.40408	45.90675	40.09259	47.78907	44.13113
PLP2	851.2962	891.8108	1103.521	1199.367	944.1488	923.9114	901.7589	849.1899
PLRG1	2426.705	2247.705	1946.558	1825.822	1932.674	2266.567	2177.519	2017.996
PLS1	1947.372	1986.792	1962.37	1940.94	2131.603	1903.952	1898.057	1759.896
PLS3	33946.39	34870.44	41273.02	39320.31	42108.73	48352.55	48844.58	46861.91
PLSCR1	622.4943	590.2632	728.1907	724.6175	774.2938	772.4505	788.5196	740.868
PLSCR2	0.6391112	2.138635	4.16109	1.784772	0	0.8909463	0	1.337307
PLSCR3	8.308446	2.138635	4.16109	8.923861	6.1209	2.672839	3.116678	9.361148
PLSCR4	49.85068	62.02041	104.8595	99.94724	108.646	94.44031	76.87807	89.59956
PLSCR5	0	0	0	0	0	0	0	0
PLTP	30.03823	35.28748	40.77868	46.40408	50.49742	57.91151	65.45024	70.87726
PLVAP	0	0	0.832218	0.8923861	0	0.8909463	1.038893	1.337307
PLXDC1	55.60268	38.49543	61.58413	57.11271	50.49742	64.14814	69.60582	60.17881
PLXDC2	246.0578	265.1907	240.511	258.792	250.9569	220.9547	235.8287	205.9453
PLXNA1	2340.425	2377.093	2059.74	2086.399	1909.721	2232.712	2132.847	2424.537
PLXNA2	1067.316	1054.347	891.3055	851.3363	882.9398	834.8167	734.4972	780.9872
PLXNA3	742.0082	847.9687	585.8815	697.8459	560.0623	686.9196	626.4523	722.1457
PLXNA4	207.7112	234.1805	175.598	178.4772	208.1106	165.716	181.8062	163.1514
PLXNB1	334.2552	361.4293	460.2166	457.7941	417.7514	395.5802	380.2348	457.359
PLXNB2	2272.04	2457.292	2028.115	2203.301	1970.93	1915.535	2021.685	2252.025
PLXNB3	24.28623	32.07952	17.47658	23.20204	22.95337	22.27366	13.50561	21.39691
PLXNC1	40.26401	40.63406	120.6716	99.94724	157.6132	82.85801	79.99474	92.27417
PLXND1	1165.739	1104.605	1433.912	1541.151	1369.551	759.9772	722.0305	826.4556
PM20D1	1.278222	2.138635	3.328872	1.784772	1.530225	1.781893	4.155571	2.674614
PM20D2	5403.686	5621.402	4172.741	4080.881	4547.829	5243.219	5462.498	5000.19
PMAIP1	5712.376	5579.698	8144.085	8161.763	9490.455	5728.785	5996.489	5214.16
PMCH	0	0	0	0	0	0	0	0
PMCHL1	0	0	0	0	0	0	0	0
PMCHL2	0	0	0	0	0	0	0	0
PMEL	51.1289	56.67383	79.89293	91.02338	110.1762	65.93003	99.73371	89.59956
PMEPA1	320.1947	333.627	305.424	276.6397	264.7289	234.3189	247.2565	238.0406
PMF1	795.0544	719.6506	578.3915	573.8042	442.235	716.3209	656.5802	674.0027
PMF1-BGLAP	12.14311	9.623857	12.48327	5.354316	7.651125	10.69136	8.311142	6.686534
PMFBP1	58.79823	76.99086	62.41635	52.65078	58.14855	43.65637	67.52803	52.15497
PML	825.0926	785.9483	724.8619	786.1921	624.3318	733.2488	725.1472	720.8084
PMM1	344.481	347.5282	446.0688	489.0276	413.1607	453.4917	448.8017	430.6128
PMM2	899.2295	890.7414	643.3045	651.4418	654.9363	760.8682	705.4082	732.8442
PMP2	0	0	0	0	0	0	0	0
PMP22	556.0268	543.2133	614.1769	631.8093	613.6202	657.5184	602.5578	631.2088
PMPCA	2071.36	2009.247	1586.207	1685.717	1530.225	1781.893	1759.884	1749.197
PMPCB	3343.191	3166.249	2828.709	2944.874	2892.125	3040.8	3137.456	2976.845
PMS1	901.786	913.1971	998.6616	992.3333	1130.836	1043.298	1151.093	985.5952
PMS2	662.1192	691.8484	556.7538	591.652	543.2299	654.8456	649.308	700.7488
PMS2CL	186.6205	171.0908	179.7591	158.8447	186.6874	158.5884	177.6507	160.4768
PMS2L2	0	0	0	0	0	0.8909463	1.038893	0
PMS2P1	228.8018	225.626	262.1487	262.3615	232.5942	265.502	276.3455	287.521
PMS2P3	132.296	101.5852	150.6315	144.5665	131.5993	113.1502	104.9282	128.3815
PMS2P4	56.24179	44.91133	56.59082	52.65078	56.61832	66.82098	71.6836	64.19073
PMS2P5	38.98579	45.98065	41.6109	44.6193	42.8463	40.09259	48.82796	53.49227
PMVK	648.6979	649.0757	603.358	621.1007	583.0157	550.6048	529.8353	533.5854
PNCK	20.45156	25.66362	35.78537	47.29646	47.43697	18.70987	25.97232	33.43267
PNISR	6256.899	6674.68	7151.249	7282.763	7877.598	6701.698	6984.476	6802.88
PNKD	565.6134	638.3825	692.4054	736.2185	601.3784	704.7386	665.9303	724.8203
PNKP	929.2677	1019.06	1037.776	1058.37	985.4649	1070.027	1111.615	1170.144
PNLDC1	5.11289	3.207952	4.993308	7.139089	1.530225	4.454732	5.194464	5.349227
PNLIP	0	0	2.496654	0	0	0	0	0
PNLIPRP1	1.278222	1.069317	0	1.784772	0	0	0	0
PNLIPRP2	3.834667	9.623857	3.328872	0.8923861	6.1209	5.345678	6.233357	12.03576
PNLIPRP3	0	0	0.832218	0	0	0	0	0
PNMA1	2324.448	2284.062	2109.673	2201.516	2018.367	2333.388	2341.664	2221.267
PNMA2	1315.291	1560.134	2745.487	2695.006	2778.889	2063.432	2070.513	2104.921
PNMA3	0.6391112	2.138635	0	0.8923861	0	0.8909463	1.038893	1.337307
PNMA5	0	0	1.664436	0	0	0	2.077786	0
PNMA6A	0	0	0	0	0	0	0	0
PNMA6C	7.669335	6.415905	5.825526	7.139089	9.18135	8.909463	10.38893	9.361148
PNMA6D	0	0	0	0	0	0	0	0
PNMAL1	1207.281	1217.953	1565.402	1666.977	1641.931	2242.512	2184.791	2150.389
PNMAL2	87.55824	89.82267	66.57744	62.46702	71.92057	107.8045	104.9282	105.6472
PNMT	31.31645	40.63406	71.57075	63.35941	39.78585	56.12962	49.86685	50.81766
PNN	10992.71	11334.77	12200.32	11765.22	12641.19	10145.21	9988.954	10221.04
PNO1	1737.743	1468.173	1388.972	1353.75	1400.156	1509.263	1528.211	1479.061
PNOC	0	0	0	0	0	0	0	0
PNP	2294.409	2203.863	2488.332	2592.382	2416.225	2134.707	2050.774	2090.211
PNPLA1	5.11289	3.207952	4.993308	2.677158	1.530225	3.563785	4.155571	2.674614
PNPLA2	1518.528	1366.588	1278.287	1405.508	1055.855	1357.802	1370.3	1404.172
PNPLA3	126.544	163.6056	224.6989	223.0965	208.1106	155.9156	170.3784	185.8857
PNPLA4	501.0632	458.7372	492.6731	482.7809	425.4025	438.3456	463.3462	486.7797
PNPLA5	0	1.069317	1.664436	0.8923861	1.530225	2.672839	2.077786	1.337307
PNPLA6	721.5566	742.1063	624.1635	630.9169	587.6064	726.1213	697.0971	754.2411
PNPLA7	41.54223	26.73294	15.81214	17.84772	38.25562	12.47325	14.5445	20.0596
PNPLA8	1023.856	1083.219	1204.219	1145.824	1305.282	980.9319	1073.176	1012.341
PNPO	1834.888	1685.244	1316.569	1311.808	1306.812	1654.487	1676.773	1722.451
PNPT1	1470.595	1429.677	1301.589	1312.7	1424.639	1347.111	1346.405	1299.862
PNRC1	2349.373	2326.835	2003.149	2172.96	2189.752	1716.854	1776.507	1703.729
PNRC2	3362.364	3154.486	2885.3	2819.94	3091.054	2939.232	2847.605	2691.999
POC1A	742.6473	662.9768	539.2773	584.5129	472.8395	775.1233	770.8584	702.0861
POC1B	585.4259	618.0655	786.446	752.2815	893.6514	698.5019	726.186	674.0027
POC1B-GALNT4	1.278222	0	3.328872	4.46193	4.590675	0.8909463	3.116678	2.674614
POC5	544.5228	561.3917	545.1028	539.8936	503.444	521.2036	496.5907	497.4782
PODN	1.917334	0	2.496654	0.8923861	3.06045	0	0	0
PODNL1	4.473779	1.069317	6.657744	4.46193	3.06045	5.345678	2.077786	2.674614
PODXL	1090.324	1120.645	1266.636	1202.044	1270.087	1165.358	1073.176	1146.072
PODXL2	1714.096	1849.919	1874.155	1820.468	1507.272	1899.498	1862.735	1960.492
POF1B	1.917334	3.207952	9.154398	8.031475	4.590675	5.345678	8.311142	8.023841
POFUT1	2775.021	2880.741	1888.303	1861.517	1833.209	2622.946	2500.615	2456.633
POFUT2	915.2073	892.8801	758.9828	853.1211	791.1263	789.3785	717.8749	770.2888
POGK	2236.889	2259.468	1862.504	1915.06	2006.125	2156.981	2132.847	2116.957
POGLUT1	1048.142	1049	802.2581	725.5099	794.1868	816.9978	778.1307	747.5545
POGZ	4170.84	4236.636	4516.447	4398.571	4280.039	4485.024	4614.762	4619.058
POLA1	2750.096	2758.839	2127.981	2057.842	2292.277	2453.666	2434.126	2429.887
POLA2	2143.579	2017.802	1774.289	1823.145	1660.294	2268.349	2234.658	2178.473
POLB	432.0392	461.9451	611.6802	544.3555	670.2385	520.3127	572.4299	549.6331
POLD1	1985.08	2055.228	2003.981	2202.409	1895.949	1607.267	1534.445	1634.189
POLD2	1871.957	2017.802	2207.874	2310.388	1984.702	2103.524	2081.941	2181.148
POLD3	1492.964	1489.559	1559.577	1500.993	1517.983	1633.996	1504.317	1524.53
POLD4	234.5538	261.9828	249.6654	266.8234	234.1244	261.9382	246.2176	251.4137
POLDIP2	5073.904	4893.197	3940.552	4036.262	3444.536	4901.096	4846.435	4919.952
POLDIP3	4124.185	3927.603	2983.502	3072.485	2801.842	3970.948	3751.442	3681.606
POLE	5326.353	5115.615	4186.057	4424.45	4010.72	4868.131	4929.546	4986.817
POLE2	523.4321	546.4212	607.5191	547.0327	592.1971	572.8785	562.041	522.887
POLE3	4669.986	4661.155	3566.886	3432.117	3164.505	3757.121	3567.558	3600.03
POLE4	720.2784	675.8086	403.6257	448.8702	336.6495	651.2818	659.6969	683.3638
POLG	3694.063	3684.868	2741.326	2904.717	2702.377	2794.899	2810.205	2996.905
POLG2	596.9299	593.4712	599.197	530.9697	610.5598	562.1871	532.952	521.5497
POLH	1620.147	1525.916	1666.933	1594.694	1588.374	1190.304	1150.054	1293.176
POLI	398.1663	399.9247	511.8141	512.2296	570.7739	465.9649	463.3462	435.962
POLK	965.6971	957.0391	1057.749	1002.15	1181.334	972.9134	1051.359	1036.413
POLL	810.3931	821.2358	704.8886	769.2368	739.0987	800.0698	798.9085	863.9002
POLM	461.4383	495.094	370.337	426.5605	310.6357	507.8394	490.3574	537.5974
POLN	166.808	218.1408	197.2357	184.7239	182.0968	225.4094	266.9954	284.8464
POLQ	2155.722	2282.993	2159.606	2023.039	2373.379	2299.533	2386.337	2210.568
POLR1A	2791.638	2537.49	1716.866	1597.371	1675.596	2170.345	2162.975	2161.088
POLR1B	3604.587	3537.302	2792.091	2655.741	2846.218	3218.098	3127.067	3156.044
POLR1C	1321.043	1263.933	987.0105	1004.827	936.4977	1198.323	1091.876	1077.869
POLR1D	1841.919	1776.136	1882.477	1911.491	1839.33	1669.633	1712.095	1718.439
POLR1E	819.9797	822.3051	690.7409	672.8591	651.8758	854.4175	796.8308	732.8442
POLR2A	8411.343	8042.337	9213.485	9081.813	8006.137	10166.59	9938.048	10045.85
POLR2B	7139.512	6714.244	5572.532	5426.6	6058.161	7015.312	7032.265	6599.609
POLR2C	1611.199	1672.412	1389.804	1365.351	1372.612	1494.117	1483.539	1547.264
POLR2D	1655.937	1663.858	2381.808	2375.532	2446.83	2753.915	2612.815	2622.459
POLR2E	3573.91	3356.587	2455.875	2598.628	2096.408	3484.491	3323.418	3284.426
POLR2F	1474.43	1433.955	947.8963	1069.971	919.6652	1611.722	1361.988	1428.244
POLR2G	1779.286	1618.947	1402.287	1479.576	1435.351	1985.028	1890.785	1845.483
POLR2H	1788.872	1683.106	1475.523	1507.24	1487.379	1663.397	1669.501	1714.427
POLR2I	1041.751	982.7027	887.1444	998.58	743.6893	1127.047	1075.254	1136.711
POLR2J	548.9966	566.7383	426.9278	468.5027	370.3144	600.4978	508.0186	636.5581
POLR2J2	25.56445	14.97044	14.97992	11.60102	22.95337	44.54732	22.85564	16.04768
POLR2J3	74.77602	79.12949	93.20842	102.6244	87.22282	99.78599	79.99474	92.27417
POLR2J4	181.5076	161.4669	143.1415	231.128	136.19	161.2613	154.795	197.9214
POLR2K	997.6526	1014.782	1003.655	953.0683	1026.781	1045.08	1045.126	946.8133
POLR2L	1918.612	1708.769	1047.762	1200.259	859.9864	1541.337	1451.333	1468.363
POLR2M	316.3601	324.0032	244.6721	273.9625	212.7013	277.0843	299.2011	226.0049
POLR3A	3182.774	2950.247	2459.204	2286.293	2292.277	2966.851	2954.611	3046.385
POLR3B	1237.319	1221.161	1047.762	961.9922	1026.781	1301.673	1258.099	1168.806
POLR3C	1515.972	1436.093	1299.925	1270.758	1256.315	1339.092	1325.627	1281.14
POLR3D	892.8384	920.6823	889.641	877.2155	840.0935	733.2488	755.275	748.8918
POLR3E	1677.028	1616.808	1346.529	1351.072	1297.631	1627.759	1617.556	1574.01
POLR3F	556.6659	542.1439	744.8351	700.5231	780.4147	876.6912	927.7312	858.551
POLR3G	979.1184	1014.782	917.1042	925.4043	1061.976	751.9587	729.3027	708.7726
POLR3GL	587.3432	613.7882	684.9154	692.4916	710.0244	547.0411	510.0964	556.3197
POLR3H	1882.183	1836.018	1250.824	1263.619	1138.487	2189.946	2129.73	2111.608
POLR3K	739.4517	772.0472	845.5335	798.6855	762.052	996.969	859.1643	944.1387
POLRMT	989.3442	911.0585	631.6535	648.7647	644.2247	863.327	776.0529	775.638
POM121	2386.441	2429.489	1711.872	1871.334	1643.462	2124.016	2157.78	2039.393
POM121C	1958.237	1782.552	1559.577	1417.109	1323.645	1633.996	1625.867	1668.959
POM121L10P	0	1.069317	0	0	0	0	0	0
POM121L12	0	0	0	0	0	0	0	0
POM121L1P	0	0	0	0	0	0	0	0
POM121L2	12.78222	13.90113	34.95316	45.51169	36.7254	16.03703	14.5445	10.69845
POM121L4P	0	0	0	0	0	0	0	0
POM121L8P	0	0	0	0	1.530225	0	0	0
POM121L9P	0.6391112	1.069317	1.664436	4.46193	1.530225	0	2.077786	8.023841
POMC	10.22578	8.55454	14.97992	16.95534	18.3627	14.25514	8.311142	12.03576
POMGNT1	1625.899	1664.927	1614.503	1657.161	1605.206	1690.125	1507.433	1651.574
POMP	1664.885	1786.829	1580.382	1647.345	1866.874	1764.965	1845.074	1695.705
POMT1	842.3486	837.2756	775.6272	886.1394	752.8707	863.327	837.3476	862.5629
POMT2	1309.539	1248.963	798.9293	839.7353	778.8845	1123.483	1042.009	1146.072
POMZP3	149.552	139.0113	140.6448	124.934	120.8878	99.78599	81.03364	97.6234
PON1	0	0	0	0.8923861	0	0	1.038893	0
PON2	1379.841	1347.34	1064.407	955.7455	1155.32	1084.282	1001.493	1016.353
PON3	0	0	0	0	0	0	1.038893	0
POP1	578.3957	538.936	437.7467	440.8387	419.2816	576.4423	624.3746	595.1016
POP4	1173.408	1107.813	768.1372	787.0845	806.4286	1016.57	978.637	968.2102
POP5	586.7041	628.7587	598.3647	580.0509	547.8205	616.5349	617.1023	620.5104
POP7	1047.503	1082.149	983.6817	1055.693	912.0141	1056.662	1044.087	1029.726
POPDC2	35.15112	44.91133	28.29541	29.44874	18.3627	23.1646	29.089	26.74614
POPDC3	433.3174	419.1724	348.6993	364.9859	327.4681	385.7798	352.1846	358.3982
POR	865.3566	811.6119	736.5129	781.7302	630.4527	829.471	759.4306	743.5426
PORCN	193.6507	223.4873	252.9943	265.0387	186.6874	231.646	196.3507	234.0287
POSTN	0.6391112	2.138635	3.328872	6.246702	3.06045	1.781893	0	2.674614
POT1	1292.922	1293.874	1332.381	1271.65	1475.137	1217.033	1204.077	1183.517
POTEA	0	0	0	0	0	0	0	0
POTEB	0	0	0	0	0	0	0	0
POTEC	0	0	0	0.8923861	0	0	0	0
POTED	0	0	0	0	0	0	0	0
POTEE	1676.389	1642.472	1194.233	1162.779	951.7999	1617.959	1583.273	1481.736
POTEF	337.4507	283.3691	233.8533	190.0782	149.962	330.5411	252.4509	228.6795
POTEG	0	0	0	0	0	0	0	0
POTEH	0	0	0	0	0	0	0	0
POTEKP	563.057	552.8371	431.0889	414.9595	324.4077	476.6563	416.596	454.6843
POTEM	0	0	0	0	0	0	0	0
POU1F1	0	0	0	0	0	0	0	0
POU2AF1	0.6391112	0	0	0.8923861	0	0	0	1.337307
POU2F1	1337.66	1522.708	1919.095	1575.061	1857.693	1667.852	1852.346	1642.213
POU2F2	85.0018	89.82267	54.92639	36.58783	27.54405	62.36624	70.64471	78.90111
POU2F3	2.556445	3.207952	3.328872	3.569544	4.590675	0	2.077786	1.337307
POU3F1	95.22757	88.75335	114.0139	121.3645	94.87395	108.6955	105.9671	100.298
POU3F2	1556.875	1545.164	1634.476	1563.46	1862.284	1292.763	1393.155	1250.382
POU3F3	448.017	487.6088	491.8408	561.3108	417.7514	412.5082	478.9296	473.4066
POU3F4	0.6391112	0	0	0	0	0	0	0
POU4F1	2490.617	2507.549	3534.43	3631.119	3825.562	2834.991	2857.994	2920.678
POU4F2	5.752001	6.415905	23.3021	30.34113	24.4836	4.454732	7.272249	6.686534
POU4F3	5.752001	1.069317	4.993308	1.784772	1.530225	6.236624	7.272249	5.349227
POU5F1	0	0	0.832218	0.8923861	0	0	0	0
POU5F1B	0	2.138635	0.832218	3.569544	0	0	0	2.674614
POU5F1P3	0	0	0	0	0	0	0	0
POU5F1P4	0	0	0	0	0	0	0	0
POU5F2	1.917334	1.069317	0.832218	0	1.530225	0.8909463	2.077786	1.337307
POU6F1	171.2818	197.8237	285.4508	298.9493	272.38	185.3168	212.973	213.9691
POU6F2	5.11289	8.55454	10.81883	8.031475	10.71157	18.70987	11.42782	12.03576
PP12613	0.6391112	2.138635	1.664436	4.46193	3.06045	0.8909463	1.038893	0
PP14571	1.917334	3.207952	1.664436	1.784772	3.06045	2.672839	1.038893	4.011921
PP2D1	0.6391112	0	0	0	1.530225	1.781893	0	0
PP7080	993.818	1015.852	1031.118	1103.882	968.6324	1155.557	1197.843	1148.747
PPA1	1783.12	1729.086	1691.899	1657.161	1860.754	1917.317	1757.807	1675.646
PPA2	1286.531	1310.983	1414.771	1488.5	1495.03	1411.259	1378.611	1400.16
PPAN	329.7814	331.4884	225.5311	205.2488	153.0225	337.6687	285.6955	323.6283
PPAN-P2RY11	0.6391112	0	0	0	0	0	0	0
PPAP2A	207.7112	239.5271	261.3164	289.1331	292.273	210.2633	198.4285	175.1872
PPAP2B	543.2446	515.411	631.6535	675.5362	593.7273	603.1707	579.7022	592.4269
PPAP2C	5.752001	3.207952	9.986616	19.63249	15.30225	8.018517	3.116678	2.674614
PPAPDC1A	56.24179	76.99086	49.93308	54.43555	30.6045	45.43826	49.86685	44.13113
PPAPDC1B	204.5156	248.0816	317.9073	331.0752	374.9051	198.681	196.3507	216.6437
PPAPDC2	522.793	517.5496	590.0426	618.4235	602.9086	510.5123	471.6573	579.0539
PPAPDC3	78.61068	81.26813	92.3762	76.7452	94.87395	79.29422	70.64471	85.58764
PPARA	533.6579	554.9758	725.6941	746.0347	762.052	580.897	637.8802	621.8477
PPARD	880.6953	854.3846	714.8753	715.6936	635.0434	913.22	857.0865	877.2733
PPARG	795.0544	877.9096	842.2046	830.8114	855.3957	745.7221	737.6139	706.098
PPARGC1A	419.257	398.8554	551.7605	572.9119	570.7739	392.9073	410.3626	393.1682
PPARGC1B	934.3806	847.9687	947.0641	888.8165	979.344	711.8661	741.7694	754.2411
PPAT	2589.04	2632.66	2472.52	2363.038	2492.736	2681.748	2618.01	2587.689
